Year,Institution,Campus,Institution Size,Category,Subcategory,Location,Number
2007,Yale University,Main Campus,11454,Hate crimes,Motor vehicle theft,Public property,0
2007,Yale University,Main Campus,11454,Hate crimes,Murder/Non-negligent manslaughter,Noncampus,0
2007,Yale University,Main Campus,11454,Hate crimes,Murder/Non-negligent manslaughter,On-campus non-student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Murder/Non-negligent manslaughter,On-campus student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Murder/Non-negligent manslaughter,Public property,0
2007,Yale University,Main Campus,11454,Hate crimes,Negligent manslaughter,Noncampus,0
2007,Yale University,Main Campus,11454,Hate crimes,Negligent manslaughter,On-campus non-student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Negligent manslaughter,On-campus student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Negligent manslaughter,Public property,0
2007,Yale University,Main Campus,11454,Hate crimes,Rape,Noncampus,0
2007,Yale University,Main Campus,11454,Hate crimes,Rape,On-campus non-student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Rape,On-campus student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Rape,Public property,0
2007,Yale University,Main Campus,11454,Hate crimes,Robbery,Noncampus,0
2007,Yale University,Main Campus,11454,Hate crimes,Robbery,On-campus non-student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Robbery,On-campus student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Robbery,Public property,0
2007,Yale University,Main Campus,11454,Hate crimes,Sex offenses - Forcible,Noncampus,0
2007,Yale University,Main Campus,11454,Hate crimes,Sex offenses - Forcible,On-campus non-student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Sex offenses - Forcible,On-campus student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Sex offenses - Forcible,Public property,0
2007,Yale University,Main Campus,11454,Hate crimes,Sex offenses - Non-forcible,Noncampus,0
2007,Yale University,Main Campus,11454,Hate crimes,Sex offenses - Non-forcible,On-campus non-student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Sex offenses - Non-forcible,On-campus student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Sex offenses - Non-forcible,Public property,0
2007,Yale University,Main Campus,11454,Hate crimes,Simple assault,Noncampus,0
2007,Yale University,Main Campus,11454,Hate crimes,Simple assault,On-campus non-student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Simple assault,On-campus student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Simple assault,Public property,0
2007,Yale University,Main Campus,11454,Hate crimes,Statutory rape,Noncampus,0
2007,Yale University,Main Campus,11454,Hate crimes,Statutory rape,On-campus non-student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Statutory rape,On-campus student housing,0
2007,Yale University,Main Campus,11454,Hate crimes,Statutory rape,Public property,0
2008,Yale University,Main Campus,10192,Arrests,Drug law violations,Noncampus,0
2008,Yale University,Main Campus,10192,Arrests,Drug law violations,On-campus non-student housing,5
2008,Yale University,Main Campus,10192,Arrests,Drug law violations,On-campus student housing,1
2008,Yale University,Main Campus,10192,Arrests,Drug law violations,Public property,15
2008,Yale University,Main Campus,10192,Arrests,Illegal weapons possession,Noncampus,0
2008,Yale University,Main Campus,10192,Arrests,Illegal weapons possession,On-campus non-student housing,1
2008,Yale University,Main Campus,10192,Arrests,Illegal weapons possession,On-campus student housing,0
2008,Yale University,Main Campus,10192,Arrests,Illegal weapons possession,Public property,8
2008,Yale University,Main Campus,10192,Arrests,Liquor law violations,Noncampus,0
2008,Yale University,Main Campus,10192,Arrests,Liquor law violations,On-campus non-student housing,17
2008,Yale University,Main Campus,10192,Arrests,Liquor law violations,On-campus student housing,12
2008,Yale University,Main Campus,10192,Arrests,Liquor law violations,Public property,39
2008,Yale University,Main Campus,10192,Criminal offenses,Aggravated assault,Noncampus,0
2008,Yale University,Main Campus,10192,Criminal offenses,Aggravated assault,On-campus non-student housing,2
2008,Yale University,Main Campus,10192,Criminal offenses,Aggravated assault,On-campus student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Aggravated assault,Public property,1
2008,Yale University,Main Campus,10192,Criminal offenses,Arson,Noncampus,0
2008,Yale University,Main Campus,10192,Criminal offenses,Arson,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Arson,On-campus student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Arson,Public property,0
2008,Yale University,Main Campus,10192,Criminal offenses,Burglary,Noncampus,3
2008,Yale University,Main Campus,10192,Criminal offenses,Burglary,On-campus non-student housing,28
2008,Yale University,Main Campus,10192,Criminal offenses,Burglary,On-campus student housing,23
2008,Yale University,Main Campus,10192,Criminal offenses,Burglary,Public property,0
2008,Yale University,Main Campus,10192,Criminal offenses,Fondling,Noncampus,0
2008,Yale University,Main Campus,10192,Criminal offenses,Fondling,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Fondling,On-campus student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Fondling,Public property,0
2008,Yale University,Main Campus,10192,Criminal offenses,Incest,Noncampus,0
2008,Yale University,Main Campus,10192,Criminal offenses,Incest,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Incest,On-campus student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Incest,Public property,0
2008,Yale University,Main Campus,10192,Criminal offenses,Motor vehicle theft,Noncampus,1
2008,Yale University,Main Campus,10192,Criminal offenses,Motor vehicle theft,On-campus non-student housing,4
2008,Yale University,Main Campus,10192,Criminal offenses,Motor vehicle theft,On-campus student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Motor vehicle theft,Public property,7
2008,Yale University,Main Campus,10192,Criminal offenses,Murder/Non-negligent manslaughter,Noncampus,0
2008,Yale University,Main Campus,10192,Criminal offenses,Murder/Non-negligent manslaughter,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Murder/Non-negligent manslaughter,On-campus student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Murder/Non-negligent manslaughter,Public property,0
2008,Yale University,Main Campus,10192,Criminal offenses,Negligent manslaughter,Noncampus,0
2008,Yale University,Main Campus,10192,Criminal offenses,Negligent manslaughter,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Negligent manslaughter,On-campus student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Negligent manslaughter,Public property,0
2008,Yale University,Main Campus,10192,Criminal offenses,Rape,Noncampus,0
2008,Yale University,Main Campus,10192,Criminal offenses,Rape,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Rape,On-campus student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Rape,Public property,0
2008,Yale University,Main Campus,10192,Criminal offenses,Robbery,Noncampus,0
2008,Yale University,Main Campus,10192,Criminal offenses,Robbery,On-campus non-student housing,3
2008,Yale University,Main Campus,10192,Criminal offenses,Robbery,On-campus student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Robbery,Public property,11
2008,Yale University,Main Campus,10192,Criminal offenses,Sex offenses - Forcible,Noncampus,0
2008,Yale University,Main Campus,10192,Criminal offenses,Sex offenses - Forcible,On-campus non-student housing,2
2008,Yale University,Main Campus,10192,Criminal offenses,Sex offenses - Forcible,On-campus student housing,11
2008,Yale University,Main Campus,10192,Criminal offenses,Sex offenses - Forcible,Public property,1
2008,Yale University,Main Campus,10192,Criminal offenses,Sex offenses - Non-forcible,Noncampus,0
2008,Yale University,Main Campus,10192,Criminal offenses,Sex offenses - Non-forcible,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Sex offenses - Non-forcible,On-campus student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Sex offenses - Non-forcible,Public property,0
2008,Yale University,Main Campus,10192,Criminal offenses,Statutory rape,Noncampus,0
2008,Yale University,Main Campus,10192,Criminal offenses,Statutory rape,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Statutory rape,On-campus student housing,0
2008,Yale University,Main Campus,10192,Criminal offenses,Statutory rape,Public property,0
2008,Yale University,Main Campus,10192,Disciplinary actions,Drug law violations,Noncampus,0
2008,Yale University,Main Campus,10192,Disciplinary actions,Drug law violations,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Disciplinary actions,Drug law violations,On-campus student housing,2
2008,Yale University,Main Campus,10192,Disciplinary actions,Drug law violations,Public property,0
2008,Yale University,Main Campus,10192,Disciplinary actions,Illegal weapons possession,Noncampus,0
2008,Yale University,Main Campus,10192,Disciplinary actions,Illegal weapons possession,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Disciplinary actions,Illegal weapons possession,On-campus student housing,0
2008,Yale University,Main Campus,10192,Disciplinary actions,Illegal weapons possession,Public property,0
2008,Yale University,Main Campus,10192,Disciplinary actions,Liquor law violations,Noncampus,0
2008,Yale University,Main Campus,10192,Disciplinary actions,Liquor law violations,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Disciplinary actions,Liquor law violations,On-campus student housing,17
2008,Yale University,Main Campus,10192,Disciplinary actions,Liquor law violations,Public property,0
2008,Yale University,Main Campus,10192,Hate crimes,Aggravated assault,Noncampus,0
2008,Yale University,Main Campus,10192,Hate crimes,Aggravated assault,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Aggravated assault,On-campus student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Aggravated assault,Public property,0
2008,Yale University,Main Campus,10192,Hate crimes,Arson,Noncampus,0
2008,Yale University,Main Campus,10192,Hate crimes,Arson,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Arson,On-campus student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Arson,Public property,0
2008,Yale University,Main Campus,10192,Hate crimes,Burglary,Noncampus,0
2008,Yale University,Main Campus,10192,Hate crimes,Burglary,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Burglary,On-campus student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Burglary,Public property,0
2008,Yale University,Main Campus,10192,Hate crimes,Destruction/damage/ vandalism of property,Noncampus,0
2008,Yale University,Main Campus,10192,Hate crimes,Destruction/damage/ vandalism of property,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Destruction/damage/ vandalism of property,On-campus student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Destruction/damage/ vandalism of property,Public property,0
2008,Yale University,Main Campus,10192,Hate crimes,Fondling,Noncampus,0
2008,Yale University,Main Campus,10192,Hate crimes,Fondling,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Fondling,On-campus student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Fondling,Public property,0
2008,Yale University,Main Campus,10192,Hate crimes,Incest,Noncampus,0
2008,Yale University,Main Campus,10192,Hate crimes,Incest,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Incest,On-campus student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Incest,Public property,0
2008,Yale University,Main Campus,10192,Hate crimes,Intimidation,Noncampus,0
2008,Yale University,Main Campus,10192,Hate crimes,Intimidation,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Intimidation,On-campus student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Intimidation,Public property,0
2008,Yale University,Main Campus,10192,Hate crimes,Larceny-theft,Noncampus,0
2008,Yale University,Main Campus,10192,Hate crimes,Larceny-theft,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Larceny-theft,On-campus student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Larceny-theft,Public property,0
2008,Yale University,Main Campus,10192,Hate crimes,Motor vehicle theft,Noncampus,0
2008,Yale University,Main Campus,10192,Hate crimes,Motor vehicle theft,On-campus non-student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Motor vehicle theft,On-campus student housing,0
2008,Yale University,Main Campus,10192,Hate crimes,Motor vehicle theft,Public property,0
